  .1990609589E+04   .1990615753E+04  .7800E+02  .6187E+08  .9794E+09  .3650E+03  .3500E+02  .4557E+11  .2808E+02 -.3210E+02  .9000E+01 -.6130E+02  .1020E+02  .2225E+03  .2913E+02  .4045E+00  .8327E+03  .2563E+05  .2767E+02  .1097E+00
  .1990644521E+04   .1990663699E+04  .2460E+03  .1343E+10  .5735E+11  .2980E+04  .1050E+03  .4691E+11  .7268E+02 -.4590E+02  .1260E+02 -.4450E+02  .4850E+02  .2353E+03  .4759E+02  .1983E+00  .5730E+04  .4758E+06  .2767E+02  .1097E+00
  .1990646575E+04   .1990655479E+04  .1560E+03  .2351E+09  .5334E+10  .9950E+03  .5500E+02  .4714E+11  .3827E+02 -.3500E+02  .1250E+02 -.5120E+02  .3620E+02  .2360E+03  .3047E+02  .2031E+00  .1582E+04  .6978E+05  .2767E+02  .1097E+00
  .1990673973E+04   .1990683562E+04  .3300E+03  .1150E+10  .3865E+11  .3215E+04  .8500E+02  .4829E+11  .5845E+02 -.2340E+02  .7200E+01 -.3950E+02  .5000E+02  .2460E+03  .5951E+02  .1837E+00  .3657E+04  .2390E+06  .2767E+02  .1097E+00
  .1990721233E+04   .1990760959E+04  .3720E+03  .5393E+09  .1313E+11  .2280E+04  .7500E+02  .4883E+11  .3677E+02 -.3200E+02  .1400E+02 -.4290E+02  .4100E+02  .2633E+03  .4604E+02  .1258E+00  .1522E+04  .7201E+05  .2767E+02  .1097E+00
  .1990754795E+04   .1990760274E+04  .1500E+03  .3652E+09  .1022E+11  .1230E+04  .7000E+02  .4920E+11  .4920E+02 -.5930E+02  .1560E+02 -.7340E+02  .2450E+02  .2755E+03  .1647E+02  .1144E+00  .2556E+04  .1390E+06  .2767E+02  .1097E+00
  .1990762329E+04   .1990775342E+04  .2280E+03  .6410E+09  .1854E+11  .2040E+04  .6500E+02  .4984E+11  .5368E+02 -.4400E+02  .3600E+02 -.5100E+02  .4750E+02  .2783E+03  .5139E+02  .2315E+00  .2951E+04  .1660E+06  .2767E+02  .1097E+00
  .1990771233E+04   .1990776027E+04  .1020E+03  .1115E+09  .2365E+10  .5300E+03  .5500E+02  .4995E+11  .3118E+02 -.7950E+02  .2250E+02 -.8100E+02  .3400E+02  .2815E+03  .1387E+02  .1444E+00  .1147E+04  .4732E+05  .2767E+02  .1097E+00
  .1990789041E+04   .1990795205E+04  .1380E+03  .3777E+09  .1211E+11  .1155E+04  .7500E+02  .5033E+11  .5022E+02 -.6040E+02  .2220E+02 -.6490E+02  .2770E+02  .2880E+03  .1391E+02  .1054E+00  .2873E+04  .1791E+06  .2767E+02  .1097E+00
  .1995419178E+04   .1995423288E+04  .1980E+03  .3911E+09  .9887E+10  .1465E+04  .6500E+02  .5072E+11  .4439E+02 -.8430E+02  .1740E+02 -.5600E+02  .6500E+02  .1530E+03  .6019E+02  .3135E+00  .2073E+04  .1019E+06  .2792E+02  .3577E+00
  .1995507534E+04   .1995514384E+04  .1260E+03  .2105E+09  .5135E+10  .8350E+03  .6000E+02  .5093E+11  .3976E+02 -.7200E+02  .3200E+02 -.5920E+02  .4850E+02  .1853E+03  .2068E+02  .1723E+00  .1754E+04  .8317E+05  .2792E+02  .3577E+00
  .1995526027E+04   .1995539726E+04  .2460E+03  .4958E+09  .1247E+11  .1840E+04  .6000E+02  .5142E+11  .4488E+02 -.5490E+02  .1710E+02 -.2000E+02  .5500E+02  .1920E+03  .6487E+02  .2703E+00  .2116E+04  .1035E+06  .2792E+02  .3577E+00
  .1995571918E+04   .1995578082E+04  .1260E+03  .8502E+08  .1253E+10  .5450E+03  .4000E+02  .5151E+11  .2595E+02 -.8660E+02  .2620E+02 -.9850E+02  .3300E+02  .2088E+03  .1318E+02  .1098E+00  .7083E+03  .2029E+05  .2792E+02  .3577E+00
  .1995578082E+04   .1995587671E+04  .1620E+03  .4394E+09  .1471E+11  .1305E+04  .8000E+02  .5195E+11  .4833E+02 -.7320E+02  .2230E+02 -.8200E+02  .3880E+02  .2110E+03  .2916E+02  .1869E+00  .2847E+04  .1853E+06  .2792E+02  .3577E+00
